,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
902,KTR,2017-07-13,2019-01-28,564,Thursday,395022,GBP,82513,500000,343773,0.165026,4.16628894840813,0.687546,25-30,B,jasonchapman,zjefferson@taylor-stevens.com,Jennifer Mathis,F,35
903,AKX,2016-06-09,2018-06-19,740,Thursday,879093,EUR,43479,499996,169479,0.08695869566956535,3.897950734837508,0.33896071168569347,20-30,M,allensherry,fieldsdeborah@conner-king.biz,Amanda Gordon,F,74
904,GRZ,2017-08-06,2017-06-09,-58,Sunday,928282,EUR,35392,500000,28130,0.070784,0.7948123869801085,0.05626,40-50,B,allensherry,fieldsdeborah@conner-king.biz,Amanda Gordon,F,74
905,BYU,2016-07-11,2018-07-22,741,Monday,923642,GBP,9411,500000,592574,0.018822,62.966103495909046,1.185148,40-60,F,allensherry,fieldsdeborah@conner-king.biz,Amanda Gordon,F,74
906,BYU,2017-05-15,2018-08-01,443,Monday,653991,USD,25087,500001,80382,0.0501738996522007,3.2041296288914576,0.16076367847264306,20-40,M,allensherry,fieldsdeborah@conner-king.biz,Amanda Gordon,F,74
907,AKX,2017-08-25,2019-04-30,613,Friday,268574,USD,56217,499998,266967,0.11243444973779895,4.748866001387481,0.533936135744543,40-45,B,allensherry,fieldsdeborah@conner-king.biz,Amanda Gordon,F,74
908,BYU,2016-08-23,2017-07-19,330,Tuesday,17402,EUR,48187,500000,4578,0.096374,0.09500487683400087,0.009156,35-55,F,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
909,BYU,2016-04-09,2018-03-08,698,Saturday,384085,EUR,89221,499999,349417,0.17844235688471377,3.916308940720234,0.6988353976707954,35-55,M,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
910,AKX,2018-03-01,2019-11-30,639,Thursday,128888,USD,21060,499999,15348,0.04212008424016848,0.7287749287749288,0.030696061392122786,25-30,F,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
911,BYU,2017-03-22,2018-10-20,577,Wednesday,579976,USD,20221,500002,538656,0.04044183823264707,26.638445180752683,1.077307690769237,35-45,M,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
912,AKX,2016-12-26,2017-11-06,315,Monday,301085,USD,28643,500001,50379,0.05728588542822914,1.7588590580595609,0.10075779848440303,30-40,F,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
913,BYU,2018-06-25,2018-02-10,-135,Monday,232140,EUR,68203,500001,56844,0.13640572718854563,0.8334530739117048,0.11368777262445474,40-60,B,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
914,BYU,2017-04-13,2018-09-24,529,Thursday,401232,USD,27886,499997,371106,0.055772334634007804,13.307968156063975,0.7422164532987198,40-65,F,colleenblackburn,sandra22@howard-wall.net,Benjamin Hancock,M,36
915,GRZ,2018-05-31,2019-05-10,344,Thursday,380151,GBP,25003,499998,309814,0.0500062000248001,12.391073071231451,0.6196304785219141,20-35,M,jordangeorge,patrickraymond@reyes.info,Kathleen Spencer,F,69
916,AKX,2018-04-01,2019-02-12,317,Sunday,878152,EUR,44239,499999,813169,0.08847817695635392,18.381269920206154,1.6263412526825054,35-50,B,jordangeorge,patrickraymond@reyes.info,Kathleen Spencer,F,69
917,BYU,2018-06-13,2019-05-03,324,Wednesday,78049,EUR,19355,499998,39381,0.03871015484061936,2.034668044432963,0.07876231504926019,40-60,B,jordangeorge,patrickraymond@reyes.info,Kathleen Spencer,F,69
918,KTR,2017-02-16,2018-04-11,419,Thursday,342178,EUR,18309,499998,90802,0.03661814647258589,4.959418865039052,0.18160472641890568,30-50,M,jordangeorge,patrickraymond@reyes.info,Kathleen Spencer,F,69
919,GRZ,2018-07-13,2019-01-18,189,Friday,427725,EUR,23307,500000,358756,0.046614,15.392628823958468,0.717512,35-40,M,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
920,AKX,2018-05-08,2020-11-04,911,Tuesday,596921,USD,87175,499998,573766,0.1743506974027896,6.5817722971035275,1.1475365901463606,45-70,F,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
921,BYU,2018-05-19,2019-08-12,450,Saturday,991110,EUR,65651,499998,975430,0.13130252521010083,14.857808715784984,1.950867803471214,25-45,M,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
922,KTR,2017-06-25,2019-04-05,649,Sunday,148150,USD,63308,500002,51886,0.12661549353802584,0.8195804637644531,0.10377158491366034,20-25,M,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
923,GRZ,2017-10-22,2018-12-18,422,Sunday,521553,EUR,25058,499999,482840,0.050116100232200464,19.268896160906696,0.9656819313638627,30-35,M,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
924,BYU,2017-07-25,2019-07-25,730,Tuesday,488425,GBP,23579,499998,370406,0.04715818863275453,15.709147970651852,0.7408149632598531,30-50,M,allenbrandon,shannon37@moore.org,Kimberly Moran,F,33
925,AKX,2016-09-13,2017-07-01,291,Tuesday,566182,EUR,6203,500001,374654,0.012405975188049624,60.39883927132033,0.7493065013869973,35-50,M,david33,pparker@miller.org,Krystal Hernandez,F,45
926,AKX,2018-06-24,2019-03-22,271,Sunday,873560,USD,69224,500004,766637,0.1384468924248606,11.07472841788975,1.5332617339061287,35-40,B,david33,pparker@miller.org,Krystal Hernandez,F,45
927,KTR,2017-03-29,2017-06-15,78,Wednesday,402425,USD,34212,500001,45534,0.0684238631522737,1.3309365135040336,0.09106781786436427,25-45,B,david33,pparker@miller.org,Krystal Hernandez,F,45
928,GRZ,2017-07-14,2018-04-29,289,Friday,212307,GBP,38487,500003,57649,0.07697353815877105,1.4978824018499752,0.11529730821615071,35-50,B,david33,pparker@miller.org,Krystal Hernandez,F,45
929,BYU,2017-04-08,2019-01-04,636,Saturday,261792,GBP,50452,500004,79859,0.1009031927744578,1.5828708475382542,0.15971672226622188,20-45,B,david33,pparker@miller.org,Krystal Hernandez,F,45
930,BYU,2017-06-06,2019-02-03,607,Tuesday,667989,GBP,29752,500001,638637,0.059503880992238016,21.465346867437482,1.277271445457109,45-65,M,david33,pparker@miller.org,Krystal Hernandez,F,45
931,BYU,2017-05-16,2019-03-30,683,Tuesday,62993,USD,14709,499998,21909,0.02941811767247069,1.4894962267999183,0.04381817527270109,25-45,M,kpatel,dylan66@gmail.com,Linda Allen MD,F,23
932,GRZ,2016-09-21,2017-02-28,160,Wednesday,743379,GBP,36870,499999,221642,0.07374014748029496,6.01144561974505,0.44328488656977316,25-35,B,kpatel,dylan66@gmail.com,Linda Allen MD,F,23
933,GRZ,2017-06-25,2019-03-14,627,Sunday,293098,USD,39847,500001,222132,0.07969384061231878,5.574622932717645,0.44426311147377706,45-65,B,kpatel,dylan66@gmail.com,Linda Allen MD,F,23
934,AKX,2017-02-20,2017-05-24,93,Monday,391574,USD,37856,499999,116130,0.07571215142430285,3.0676775147928996,0.23226046452092905,30-50,M,kpatel,dylan66@gmail.com,Linda Allen MD,F,23
935,GRZ,2016-10-30,2018-08-24,663,Sunday,153653,EUR,50673,500000,44768,0.101346,0.8834685138041956,0.089536,40-55,M,kpatel,dylan66@gmail.com,Linda Allen MD,F,23
936,BYU,2016-10-30,2018-08-06,645,Sunday,426100,EUR,46718,499997,205377,0.09343656061936371,4.3961000042810054,0.4107564645387872,20-35,B,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
937,AKX,2016-09-24,2016-02-10,-227,Saturday,195180,GBP,13955,499999,9144,0.02791005582011164,0.6552490146900752,0.01828803657607315,20-25,M,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
938,GRZ,2018-01-07,2019-06-26,535,Sunday,508724,EUR,15486,500002,145212,0.03097187611249555,9.376985664471135,0.2904228383086468,25-30,F,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
939,BYU,2017-08-18,2017-10-31,74,Friday,735391,EUR,52184,499998,374210,0.1043684174736699,7.170971945423885,0.7484229936919747,25-35,M,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
940,GRZ,2016-12-09,2017-04-27,139,Friday,816443,GBP,44750,500004,577961,0.08949928400572796,12.915329608938547,1.1559127526979784,45-55,B,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
941,BYU,2017-10-06,2017-09-07,-29,Friday,344162,EUR,51073,499998,340826,0.10214640858563434,6.673310751277583,0.6816547266189065,30-50,M,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
942,KTR,2017-06-25,2018-10-18,480,Sunday,110309,EUR,31417,500002,90822,0.06283374866500534,2.890855269440112,0.18164327342690628,25-35,B,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
943,BYU,2016-12-08,2016-08-22,-108,Thursday,903412,GBP,19938,500003,561389,0.03987576074543553,28.156735881231818,1.1227712633724198,20-35,B,dianewhite,fosterjose@salazar.com,Max Buchanan,M,42
944,BYU,2017-02-15,2017-12-07,295,Wednesday,453197,GBP,37568,499997,181456,0.07513645081870492,4.830068143100511,0.36291417748506494,25-35,B,jillmiller,millerdylan@robertson.biz,Kristi Taylor,F,26
945,BYU,2017-11-30,2019-06-14,561,Thursday,680762,EUR,74073,499999,453456,0.14814629629259257,6.121744765299097,0.9069138138276277,30-50,B,jillmiller,millerdylan@robertson.biz,Kristi Taylor,F,26
946,KTR,2018-03-25,2019-05-21,422,Sunday,752664,USD,32100,500000,26941,0.0642,0.8392834890965732,0.053882,25-45,F,jillmiller,millerdylan@robertson.biz,Kristi Taylor,F,26
947,KTR,2017-12-19,2019-03-06,442,Tuesday,988556,USD,52905,499995,161664,0.1058110581105811,3.0557414233059257,0.3233312333123331,35-45,F,john63,tonyapoole@yahoo.com,Joseph Ballard,M,64
948,KTR,2016-11-14,2018-08-03,627,Monday,125184,EUR,13221,499999,39007,0.02644205288410577,2.950381968081083,0.07801415602831206,35-50,M,john63,tonyapoole@yahoo.com,Joseph Ballard,M,64
949,AKX,2017-01-31,2017-09-21,233,Tuesday,985649,USD,21534,500003,475834,0.04306774159355044,22.09687006594223,0.9516622900262598,20-40,B,john63,tonyapoole@yahoo.com,Joseph Ballard,M,64
950,GRZ,2017-10-15,2018-04-09,176,Sunday,333787,EUR,23314,499999,156377,0.04662809325618651,6.707429012610449,0.31275462550925104,35-50,B,jennifer93,troywashington@price.com,Kathryn Williams,F,55
951,BYU,2017-03-30,2018-07-06,463,Thursday,416506,GBP,13297,500000,249936,0.026594,18.796420245168083,0.499872,35-40,M,jennifer93,troywashington@price.com,Kathryn Williams,F,55
952,KTR,2016-11-19,2018-10-06,686,Saturday,851550,GBP,45190,499999,456685,0.09038018076036151,10.105886258021686,0.9133718267436535,30-45,B,jennifer93,troywashington@price.com,Kathryn Williams,F,55
953,GRZ,2017-10-14,2018-06-19,248,Saturday,686809,GBP,36404,499998,219903,0.07280829123316493,6.0406274035820235,0.43980775923103693,35-50,B,jennifer93,troywashington@price.com,Kathryn Williams,F,55
954,AKX,2018-11-07,2019-11-04,362,Wednesday,585535,EUR,43575,500002,433055,0.0871496514013944,9.938152610441767,0.8661065355738577,45-65,B,jennifer93,troywashington@price.com,Kathryn Williams,F,55
955,BYU,2017-03-23,2018-10-14,570,Thursday,78261,USD,49414,500004,23720,0.09882720938232493,0.4800259035900757,0.047439620483036134,45-65,M,jennifer93,troywashington@price.com,Kathryn Williams,F,55
956,GRZ,2017-06-04,2018-07-22,413,Sunday,679688,USD,66191,500001,225462,0.13238173523652952,3.406233475850191,0.4509230981538037,20-45,B,robert40,kristinasullivan@yahoo.com,Samantha Ross,F,18
957,BYU,2017-12-08,2018-01-23,46,Friday,389921,GBP,17244,499999,116353,0.03448806897613795,6.747448387845048,0.23270646541293083,40-60,M,robert40,kristinasullivan@yahoo.com,Samantha Ross,F,18
958,BYU,2017-04-23,2017-10-11,171,Sunday,574831,EUR,59943,500001,417265,0.11988576022847955,6.961029644829255,0.8345283309433381,25-40,M,qellis,bonnie78@wilson-wilson.org,Brandi Coffey,F,23
959,AKX,2018-03-29,2018-12-08,254,Thursday,890005,USD,27046,499999,822267,0.05409210818421637,30.402536419433556,1.6445372890745782,30-45,F,qellis,bonnie78@wilson-wilson.org,Brandi Coffey,F,23
960,BYU,2017-10-27,2018-01-25,90,Friday,352660,GBP,20894,499997,43667,0.04178825072950438,2.089930123480425,0.08733452400714405,40-55,M,qellis,bonnie78@wilson-wilson.org,Brandi Coffey,F,23
961,GRZ,2016-05-12,2017-05-28,381,Thursday,577622,USD,49973,500001,502404,0.09994580010839978,10.053508894803194,1.0048059903880193,40-55,B,pamela54,jessicaherman@weber-hall.com,Travis Pittman,M,90
962,AKX,2017-07-17,2017-07-30,13,Monday,201928,USD,18341,500000,77683,0.036682,4.235483343329153,0.155366,30-45,M,pamela54,jessicaherman@weber-hall.com,Travis Pittman,M,90
963,AKX,2016-09-21,2018-06-17,634,Wednesday,421536,GBP,37820,500002,370503,0.07563969744121024,9.796483342147011,0.741003035987856,35-40,F,pamela54,jessicaherman@weber-hall.com,Travis Pittman,M,90
964,KTR,2018-06-24,2019-03-28,277,Sunday,533442,USD,47188,499997,113360,0.09437656625939755,2.402305670933288,0.22672136032816198,40-45,B,pamela54,jessicaherman@weber-hall.com,Travis Pittman,M,90
965,AKX,2017-09-02,2017-10-21,49,Saturday,673301,EUR,30041,500002,463952,0.06008175967296131,15.443959921440698,0.9279002883988464,40-45,M,pamela54,jessicaherman@weber-hall.com,Travis Pittman,M,90
966,KTR,2018-03-24,2018-06-08,76,Saturday,19176,EUR,8205,500001,9363,0.01640996718006564,1.1411334552102377,0.018725962548074904,25-35,F,annette32,karenking@yahoo.com,Angela Glover DDS,F,44
967,BYU,2018-09-08,2020-06-29,660,Saturday,564827,USD,42887,499999,201205,0.0857741715483431,4.691514911278476,0.4024108048216096,20-35,M,annette32,karenking@yahoo.com,Angela Glover DDS,F,44
968,KTR,2018-04-20,2018-05-09,19,Friday,655353,USD,54556,500004,425820,0.10911112711098311,7.805190996407362,0.8516331869345045,30-40,F,annette32,karenking@yahoo.com,Angela Glover DDS,F,44
969,AKX,2016-09-28,2018-04-22,571,Wednesday,463300,EUR,23406,500000,363845,0.046812,15.544945740408442,0.72769,40-60,M,annette32,karenking@yahoo.com,Angela Glover DDS,F,44
970,BYU,2018-01-19,2019-06-05,502,Friday,897921,USD,29959,500000,180338,0.059918,6.0194933075202774,0.360676,20-40,M,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
971,KTR,2017-09-19,2017-08-11,-39,Tuesday,213419,EUR,65068,500001,86924,0.13013573972852055,1.3358947562549948,0.1738476523046954,30-40,B,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
972,BYU,2017-02-25,2017-08-25,181,Saturday,536298,GBP,39067,500000,422927,0.078134,10.825684081193847,0.845854,40-50,F,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
973,AKX,2017-05-08,2018-05-16,373,Monday,796560,EUR,62305,500001,506981,0.12460975078049844,8.13708370114758,1.0139599720800558,45-55,B,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
974,AKX,2018-02-04,2019-12-08,672,Sunday,987608,EUR,68449,499996,259704,0.13689909519276156,3.7941240923899544,0.5194121552972424,20-40,M,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
975,GRZ,2016-08-16,2017-08-09,358,Tuesday,309349,USD,77619,500002,57295,0.1552373790504838,0.738156894574782,0.11458954164183344,30-45,F,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
976,KTR,2017-11-14,2018-02-03,81,Tuesday,862796,GBP,82766,499996,643731,0.16553332426659415,7.777722736389339,1.2874722997783983,40-45,F,lewisnicole,ywilliams@miranda.com,Benjamin Summers,M,69
977,AKX,2016-06-09,2017-12-22,561,Thursday,248998,USD,37548,500001,234633,0.07509584980830038,6.248881431767338,0.46926506146987707,40-65,M,cynthiasmith,joshua06@yahoo.com,Jessica Davis,F,68
978,KTR,2016-06-09,2017-04-23,318,Thursday,637347,USD,34601,499999,421220,0.0692021384042768,12.173636600098263,0.8424416848833698,25-35,F,cynthiasmith,joshua06@yahoo.com,Jessica Davis,F,68
979,KTR,2016-04-12,2017-03-02,324,Tuesday,908477,USD,59422,499999,406302,0.11884423768847538,6.837568577294605,0.8126056252112505,40-45,M,cynthiasmith,joshua06@yahoo.com,Jessica Davis,F,68
980,KTR,2016-01-11,2017-10-11,639,Monday,324443,EUR,43140,499998,4576,0.08628034512138048,0.10607324988409829,0.009152036608146433,30-40,M,johnsonjoseph,ericksonchristopher@hotmail.com,Colleen Holder,F,50
981,BYU,2017-03-11,2018-01-31,326,Saturday,558493,GBP,59824,500001,78450,0.11964776070447859,1.3113466167424446,0.1568996862006276,45-65,B,johnsonjoseph,ericksonchristopher@hotmail.com,Colleen Holder,F,50
982,AKX,2017-08-07,2018-09-10,399,Monday,309187,GBP,33456,500002,105566,0.06691173235307059,3.155368244858919,0.21113115547537809,30-50,B,johnsonjoseph,ericksonchristopher@hotmail.com,Colleen Holder,F,50
983,BYU,2017-08-20,2018-04-08,231,Sunday,780482,EUR,79103,499997,616718,0.15820694924169545,7.796392045813686,1.233443400660404,40-50,M,johnsonjoseph,ericksonchristopher@hotmail.com,Colleen Holder,F,50
984,GRZ,2017-04-16,2018-08-21,492,Sunday,331298,USD,59433,499996,80037,0.11886695093560748,1.3466760890414415,0.16007528060224482,25-35,F,zacharywagner,robertmccarthy@williams.com,Elizabeth Hernandez,F,64
985,AKX,2017-04-14,2017-09-09,148,Friday,442748,EUR,41145,500000,35230,0.08229,0.8562401263823065,0.07046,20-40,M,zacharywagner,robertmccarthy@williams.com,Elizabeth Hernandez,F,64
986,BYU,2016-11-30,2018-07-01,578,Wednesday,213043,USD,31720,499998,59633,0.06344025376101504,1.8799810844892813,0.11926647706590826,30-55,F,zacharywagner,robertmccarthy@williams.com,Elizabeth Hernandez,F,64
987,KTR,2016-12-27,2018-07-22,572,Tuesday,436753,GBP,76209,499996,18059,0.15241921935375483,0.23696676245587792,0.03611828894631157,25-50,B,zacharywagner,robertmccarthy@williams.com,Elizabeth Hernandez,F,64
988,GRZ,2018-03-20,2019-02-18,335,Tuesday,642202,GBP,59881,500000,206646,0.119762,3.450944373006463,0.413292,35-50,B,zacharywagner,robertmccarthy@williams.com,Elizabeth Hernandez,F,64
989,AKX,2016-03-09,2018-06-16,829,Wednesday,917209,EUR,28155,499998,509112,0.056310225240900964,18.082472029834843,1.0182280729122917,20-35,M,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
990,GRZ,2017-01-11,2019-09-13,975,Wednesday,41406,EUR,38187,500002,14995,0.07637369450522198,0.3926728991541624,0.029989880040479838,40-60,F,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
991,BYU,2017-04-01,2017-04-03,2,Saturday,901945,GBP,25561,500000,727567,0.051122,28.463948984781503,1.455134,20-35,B,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
992,KTR,2016-09-29,2017-04-04,187,Thursday,584846,EUR,44059,500001,222222,0.08811782376435247,5.043736807462721,0.44444311111377777,20-40,M,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
993,AKX,2017-07-19,2019-07-14,725,Wednesday,39240,USD,26493,500001,19338,0.052985894028211945,0.7299286604008606,0.038675922648154705,35-55,B,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
994,AKX,2017-03-24,2019-08-01,860,Friday,624578,USD,24266,500000,59089,0.048532,2.4350531608011208,0.118178,25-30,F,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
995,AKX,2017-09-11,2019-01-24,500,Monday,367133,GBP,61979,500000,1570,0.123958,0.025331160554381324,0.00314,20-40,M,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
996,GRZ,2017-11-09,2018-12-26,412,Thursday,350641,USD,25427,499998,300679,0.05085420341681367,11.825185826090376,0.6013604054416217,20-40,M,burgesskimberly,carlaschroeder@singh.info,Heather Ramirez,F,68
997,KTR,2018-04-14,2019-02-17,309,Saturday,620014,EUR,30296,500001,63051,0.06059187881624237,2.0811658304726697,0.1261017477965044,30-35,M,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
998,KTR,2018-02-13,2019-07-05,507,Tuesday,126121,GBP,38638,499997,89465,0.07727646365878195,2.3154666390599927,0.17893107358644153,20-25,M,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
999,KTR,2016-06-10,2016-10-16,128,Friday,106474,GBP,42818,499997,52174,0.08563651381908291,1.2185062356952683,0.10434862609175655,25-30,B,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1000,BYU,2016-04-09,2016-09-16,160,Saturday,150465,EUR,47922,499996,128557,0.09584476675813407,2.682630107257627,0.2571160569284554,35-40,B,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1001,GRZ,2016-12-24,2018-07-30,583,Saturday,596886,USD,39317,499998,554769,0.07863431453725815,14.11015591220083,1.1095424381697527,40-45,B,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1002,AKX,2017-10-13,2018-12-22,435,Friday,759708,EUR,44483,499997,452812,0.0889665337992028,10.179439336375694,0.9056294337766027,30-50,F,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1003,GRZ,2016-03-10,2018-04-29,780,Thursday,12093,EUR,37565,500002,560,0.07512969948120207,0.01490749367762545,0.00111999552001792,30-50,M,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1004,BYU,2017-06-26,2018-01-11,199,Monday,286096,GBP,27395,499997,162161,0.054790328741972455,5.919364847599927,0.32432394594367564,30-45,B,carolyn28,jenniferterry@hampton.net,Matthew Morales,M,63
1005,BYU,2018-01-26,2019-12-02,675,Friday,385282,USD,29643,499998,376915,0.05928623714494858,12.715143541476909,0.7538330153320614,40-65,F,okelly,oliviaruiz@yahoo.com,Emily Christian,F,27
